"long","lat","group","order","region","subregion","long.new","X","Y"
30.62281335,-30.42377573,101,3507,"25 1","1",-149.37718665,-13529706.0975562,-3253893.16394389
30.05571618,-31.14026946,101,3508,"25 1","1",-149.94428382,-13548707.0634131,-3330547.2356619
28.92555261,-32.17204111,101,3509,"25 1","1",-151.07444739,-13601710.8067687,-3440928.56285504
28.21975589,-32.77195281,101,3510,"25 1","1",-151.78024411,-13635441.1118931,-3505100.83283724
27.46460819,-33.2269638,101,3511,"25 1","1",-152.53539181,-13680025.2954716,-3553766.68279884
26.41945235,-33.61495045,101,3512,"25 1","1",-153.58054765,-13753441.0513097,-3595258.25077871
25.90966434,-33.6670403,101,3513,"25 1","1",-154.09033566,-13796332.3743215,-3600828.32361635
25.78062829,-33.94464609,101,3514,"25 1","1",-154.21937171,-13793062.3061208,-3630511.28693233
25.17286177,-33.7968515,101,3515,"25 1","1",-154.82713823,-13855362.5082734,-3614708.79478947
24.67785322,-33.9871758,101,3516,"25 1","1",-155.32214678,-13889390.8791585,-3635058.46186601
23.59404341,-33.79447438,101,3517,"25 1","1",-156.40595659,-13996778.438884,-3614454.62034441
22.98818892,-33.91643076,101,3518,"25 1","1",-157.01181108,-14044353.6186574,-3627494.52467659
22.57415734,-33.86408253,101,3519,"25 1","1",-157.42584266,-14084250.5058326,-3621897.39347412
21.54279911,-34.2588388,101,3520,"25 1","1",-158.45720089,-14154650.941083,-3664101.9484928
20.68905277,-34.41717539,101,3521,"25 1","1",-159.31094723,-14222003.1362146,-3681027.97126558
20.07126102,-34.79513681,101,3522,"25 1","1",-159.92873898,-14255592.6342962,-3721426.04925636
19.61640506,-34.81916636,101,3523,"25 1","1",-160.38359494,-14294752.6630198,-3723994.14449269
19.19327844,-34.46259897,101,3524,"25 1","1",-160.80672156,-14352943.8063612,-3685883.45815333
18.85531457,-34.44430552,101,3525,"25 1","1",-161.14468543,-14384154.8681771,-3683928.02023768
18.42464318,-33.99787282,101,3526,"25 1","1",-161.57535682,-14447969.6782779,-3636202.14825364
18.37741092,-34.13652068,101,3527,"25 1","1",-161.62258908,-14444356.2717544,-3651025.37327712
18.24449914,-33.86775156,101,3528,"25 1","1",-161.75550086,-14471401.4653238,-3622289.69433342
18.25008019,-33.28143076,101,3529,"25 1","1",-161.74991981,-14503439.8071458,-3559591.75810908
17.92519046,-32.61129079,101,3530,"25 1","1",-162.07480954,-14568881.3519171,-3487915.72558086
18.24790978,-32.42913136,101,3531,"25 1","1",-161.75209022,-14549541.2578896,-3468430.38184748
18.22176151,-31.66163299,101,3532,"25 1","1",-161.77823849,-14591758.6785701,-3386325.20874459
17.56691776,-30.72572112,101,3533,"25 1","1",-162.43308224,-14697623.4795413,-3286196.4908326
17.06441613,-29.87864105,101,3534,"25 1","1",-162.93558387,-14783574.4849098,-3195573.66061143
17.06291751,-29.87595387,101,3535,"25 1","1",-162.93708249,-14783835.745086,-3195286.201728
16.34497684,-28.57670501,101,3536,"25 1","1",-163.65502316,-14907463.0652574,-3056312.51095356
28.97826257,-28.95559661,102,3538,"25 1","2",-151.02173743,-13741396.372737,-3096838.19285519
28.54170007,-28.64750172,102,3539,"25 1","2",-151.45829993,-13793616.8223103,-3063884.6957616
28.07433841,-28.8514686,102,3540,"25 1","2",-151.92566159,-13827908.4587614,-3085700.64635498
27.53251102,-29.24271087,102,3541,"25 1","2",-152.46748898,-13860998.3784557,-3127548.69346677
26.99926192,-29.87595387,102,3542,"25 1","2",-153.00073808,-13882277.4170543,-3195286.201728
27.74939701,-30.64510589,102,3543,"25 1","2",-152.25060299,-13779948.4393532,-3277571.8846903
28.10720462,-30.54573211,102,3544,"25 1","2",-151.89279538,-13752064.9892515,-3266940.45871395
28.29106937,-30.22621673,102,3545,"25 1","2",-151.70893063,-13749704.8172152,-3232757.9874908
28.84839969,-30.07005055,102,3546,"25 1","2",-151.15160031,-13706055.7411323,-3216051.44501262
29.01841515,-29.74376556,102,3547,"25 1","2",-150.98158485,-13704760.7637646,-3181145.61097861
29.32516646,-29.25738698,102,3548,"25 1","2",-150.67483354,-13697416.8225334,-3129118.51866317
28.97826257,-28.95559661,102,3549,"25 1","2",-151.02173743,-13741396.372737,-3096838.19285519
28.97826257,-28.95559661,103,3551,"26 1",NA,-151.02173743,-13741396.372737,-3096838.19285519
29.32516646,-29.25738698,103,3552,"26 1",NA,-150.67483354,-13697416.8225334,-3129118.51866317
29.01841515,-29.74376556,103,3553,"26 1",NA,-150.98158485,-13704760.7637646,-3181145.61097861
28.84839969,-30.07005055,103,3554,"26 1",NA,-151.15160031,-13706055.7411323,-3216051.44501262
28.29106937,-30.22621673,103,3555,"26 1",NA,-151.70893063,-13749704.8172152,-3232757.9874908
28.10720462,-30.54573211,103,3556,"26 1",NA,-151.89279538,-13752064.9892515,-3266940.45871395
27.74939701,-30.64510589,103,3557,"26 1",NA,-152.25060299,-13779948.4393532,-3277571.8846903
26.99926192,-29.87595387,103,3558,"26 1",NA,-153.00073808,-13882277.4170543,-3195286.201728
27.53251102,-29.24271087,103,3559,"26 1",NA,-152.46748898,-13860998.3784557,-3127548.69346677
28.07433841,-28.8514686,103,3560,"26 1",NA,-151.92566159,-13827908.4587614,-3085700.64635498
28.54170007,-28.64750172,103,3561,"26 1",NA,-151.45829993,-13793616.8223103,-3063884.6957616
28.97826257,-28.95559661,103,3562,"26 1",NA,-151.02173743,-13741396.372737,-3096838.19285519
-117.12776,32.53534,104,3564,"27 1",NA,62.87224,5653147.36526587,3479791.46965685
-115.99135,32.61239,104,3565,"27 1",NA,64.00865,5753705.17211667,3488033.30413292
-114.72139,32.72083,104,3566,"27 1",NA,65.27861,5865523.12544143,3499632.58945916
-114.815,32.52528,104,3567,"27 1",NA,65.185,5861314.10124857,3478715.36747589
-113.30498,32.03914,104,3568,"27 1",NA,66.69502,6007617.96072997,3426711.1947795
-111.02361,31.33472,104,3569,"27 1",NA,68.97639,6228448.89654269,3351350.65320395
-109.035,31.34194,104,3570,"27 1",NA,70.965,6407858.02115004,3352123.08706636
-108.24194,31.34222,104,3571,"27 1",NA,71.75806,6479461.96019346,3352153.04294542
-108.24,31.75485372,104,3572,"27 1",NA,71.76,6470355.28953681,3396298.19609855
-106.50759,31.75452,104,3573,"27 1",NA,73.49241,6626568.5772022,3396262.4940634
-106.1429,31.39995,104,3574,"27 1",NA,73.8571,6667672.04464438,3358329.29505756
-105.63159,31.08383,104,3575,"27 1",NA,74.36841,6721088.1852138,3324509.00849068
-105.03737,30.64402,104,3576,"27 1",NA,74.96263,6784767.09943537,3277455.71121621
-104.70575,30.12173,104,3577,"27 1",NA,75.29425,6826369.69181903,3221580.03437822
-104.45697,29.57196,104,3578,"27 1",NA,75.54303,6860787.36635536,3162767.45601838
-103.94,29.27,104,3579,"27 1",NA,76.06,6914131.88844062,3130467.66851054
-103.11,28.97,104,3580,"27 1",NA,76.89,6995885.03318868,3098378.79205788
-102.48,29.76,104,3581,"27 1",NA,77.52,7036216.30885143,3182882.24382281
-101.6624,29.7793,104,3582,"27 1",NA,78.3376,7109997.11211943,3184946.81168658
-100.9576,29.38071,104,3583,"27 1",NA,79.0424,7182821.17157336,3142309.84340561
-100.45584,28.69612,104,3584,"27 1",NA,79.54416,7243221.94162172,3069084.78059927
-100.11,28.11,104,3585,"27 1",NA,79.89,7286937.07868367,3006396.56369149
-99.52,27.54,104,3586,"27 1",NA,80.48,7352275.22905814,2945435.38930231
-99.3,26.84,104,3587,"27 1",NA,80.7,7385951.63691823,2870573.55843763
-99.02,26.37,104,3588,"27 1",NA,80.98,7420346.99360884,2820310.20932086
-98.24,26.06,104,3589,"27 1",NA,81.76,7497490.57546451,2787157.97937013
-97.53,25.84,104,3590,"27 1",NA,82.47,7566575.74315539,2763630.59879092
-97.14000831,25.86999746,104,3591,"27 1",NA,82.85999169,7601816.40957056,2766838.60796988
-97.52807248,24.99214407,104,3592,"27 1",NA,82.47192752,7581444.18234286,2672957.52700997
-97.70294552,24.27234304,104,3593,"27 1",NA,82.29705448,7577038.99446147,2595977.07309287
-97.77604184,22.93257986,104,3594,"27 1",NA,82.22395816,7590419.05775876,2452688.80660585
-97.87236671,22.44421174,104,3595,"27 1",NA,82.12763329,7588435.04048371,2400456.50187521
-97.69904395,21.89868948,104,3596,"27 1",NA,82.30095605,7611980.23869797,2342110.9583287
-97.38895952,21.41101899,104,3597,"27 1",NA,82.61104048,7647269.88904776,2289952.61553372
-97.18933346,20.63543325,104,3598,"27 1",NA,82.81066654,7676079.62055022,2207000.4187208
-96.52557553,19.89093089,104,3599,"27 1",NA,83.47442447,7747462.69121435,2127371.14860682
-96.29212724,19.32037141,104,3600,"27 1",NA,83.70787276,7776659.9030827,2066348.1914791
-95.90088498,18.8280242,104,3601,"27 1",NA,84.09911502,7819486.99160506,2013690.52617711
-94.83906348,18.56271739,104,3602,"27 1",NA,85.16093652,7921723.48104134,1985315.44217351
-94.42572954,18.14437084,104,3603,"27 1",NA,85.57427046,7965683.59490369,1940572.566684
-93.54865129,18.42383698,104,3604,"27 1",NA,86.45134871,8043613.97197574,1970461.93198201
-92.78611386,18.52483857,104,3605,"27 1",NA,87.21388614,8113201.35098333,1981264.23264111
-92.03734819,18.7045692,104,3606,"27 1",NA,87.96265181,8180405.67906877,2000486.764457
-91.40790341,18.87608328,104,3607,"27 1",NA,88.59209659,8236578.27978165,2018830.54541358
-90.77186988,19.28412039,104,3608,"27 1",NA,89.22813012,8290013.04129267,2062471.05367326
-90.53358985,19.86741812,104,3609,"27 1",NA,89.46641015,8303925.86570949,2124856.38380062
-90.451476,20.70752188,104,3610,"27 1",NA,89.548524,8299611.21480844,2214710.60052948
-90.27861833,20.99985545,104,3611,"27 1",NA,89.72138167,8311432.61852456,2245976.92089876
-89.60132117,21.26172578,104,3612,"27 1",NA,90.39867883,8370357.78859131,2273985.07363408
-88.54386634,21.49367544,104,3613,"27 1",NA,91.45613366,8464825.45104283,2298793.06968115
-87.65841651,21.45884553,104,3614,"27 1",NA,92.34158349,8547303.45383536,2295067.86504728
-87.05189022,21.5435432,104,3615,"27 1",NA,92.94810978,8602160.41124397,2304126.63422201
-86.81198239,21.3315148,104,3616,"27 1",NA,93.18801761,8627579.56384302,2281449.30616368
-86.84590797,20.84986461,104,3617,"27 1",NA,93.15409203,8631666.01476545,2229934.75921828
-87.38329119,20.25540477,104,3618,"27 1",NA,92.61670881,8590637.46534876,2166354.82852544
-87.62105445,19.64655305,104,3619,"27 1",NA,92.37894555,8577478.25310926,2101234.20033043
-87.43675045,19.47240347,104,3620,"27 1",NA,92.56324955,8597131.7965262,2082608.41752866
-87.58656043,19.04013011,104,3621,"27 1",NA,92.41343957,8589488.27758773,2036375.7128235
-87.83719113,18.25981599,104,3622,"27 1",NA,92.16280887,8577346.86042521,1952919.60964298
-88.09066403,18.51664785,104,3623,"27 1",NA,91.90933597,8550118.97460389,1980388.22020355
-88.30003109,18.4999822,104,3624,"27 1",NA,91.69996891,8530878.30503684,1978605.79870883
-88.49012285,18.48683055,104,3625,"27 1",NA,91.50987715,8513380.0058956,1977199.2060365
-88.84834388,17.88319815,104,3626,"27 1",NA,91.15165612,8488482.52871797,1912639.76199936
-89.02985735,18.00151134,104,3627,"27 1",NA,90.97014265,8469942.80426783,1925293.52717222
-89.15090939,17.95546764,104,3628,"27 1",NA,90.84909061,8459308.75967719,1920369.08651549
-89.14308041,17.808319,104,3629,"27 1",NA,90.85691959,8462066.11705361,1904631.33376714
-90.06793352,17.81932608,104,3630,"27 1",NA,89.93206648,8375779.00942704,1905808.55594006
-91.00151995,17.81759492,104,3631,"27 1",NA,88.99848005,8288853.2173123,1905623.40601972
-91.00226925,17.2546577,104,3632,"27 1",NA,88.99773075,8296285.71719641,1845416.5811652
-91.45392127,17.25217723,104,3633,"27 1",NA,88.54607873,8254215.64141986,1845151.29216367
-91.08167009,16.91847667,104,3634,"27 1",NA,88.91832991,8293274.13410531,1809461.66823391
-90.71182187,16.68748302,104,3635,"27 1",NA,89.28817813,8330756.21071862,1784756.6739134
-90.60084673,16.4707779,104,3636,"27 1",NA,89.39915327,8343882.44402463,1761579.86127922
-90.43886695,16.41010977,104,3637,"27 1",NA,89.56113305,8359771.84331329,1755091.3499892
-90.46447262,16.06956208,104,3638,"27 1",NA,89.53552738,8361658.21510764,1718669.47253801
-91.74796017,16.06656485,104,3639,"27 1",NA,88.25203983,8241830.93818182,1718348.9161516
-92.22924862,15.25144664,104,3640,"27 1",NA,87.77075138,8206528.07861784,1631171.27921929
-92.08721595,15.06458466,104,3641,"27 1",NA,87.91278405,8221937.74029666,1611186.20250061
-92.20322954,14.83010285,104,3642,"27 1",NA,87.79677046,8213708.32201535,1586107.39862412
-92.22775001,14.53882864,104,3643,"27 1",NA,87.77224999,8214593.70880898,1554955.20868463
-93.35946387,15.61542959,104,3644,"27 1",NA,86.64053613,8096672.85611113,1670099.59861638
-93.87516883,15.94016429,104,3645,"27 1",NA,86.12483117,8044675.48369228,1704830.26493404
-94.69165646,16.20097525,104,3646,"27 1",NA,85.30834354,7965322.47109973,1732724.22688193
-95.25022702,16.12831818,104,3647,"27 1",NA,84.74977298,7914027.82472361,1724953.48916307
-96.05338213,15.75208792,104,3648,"27 1",NA,83.94661787,7843372.68065586,1684715.33026099
-96.55743405,15.65351512,104,3649,"27 1",NA,83.44256595,7797390.48955444,1674172.88062202
-97.2635925,15.91706493,104,3650,"27 1",NA,82.7364075,7728435.16995612,1702359.76799376
-98.01302995,16.10731171,104,3651,"27 1",NA,81.98697005,7656273.93682811,1722706.82869646
-98.94767575,16.5660434,104,3652,"27 1",NA,81.05232425,7563747.57463783,1771768.59351666
-99.69739743,16.70616405,104,3653,"27 1",NA,80.30260257,7492168.94234245,1786754.62770311
-100.82949887,17.17107107,104,3654,"27 1",NA,79.17050113,7381178.11786041,1836476.90015317
-101.66608863,17.64902639,104,3655,"27 1",NA,78.33391137,7297603.75669279,1887594.77970116
-101.918528,17.9160902,104,3656,"27 1",NA,78.081472,7270933.95613405,1916157.61305084
-102.47813209,17.97575064,104,3657,"27 1",NA,77.52186791,7218120.48018437,1922538.38269852
-103.50098955,18.29229462,104,3658,"27 1",NA,76.49901045,7119177.19963105,1956393.25255708
-103.91752743,18.74857168,104,3659,"27 1",NA,76.08247257,7075045.01937739,2005192.91714237
-104.99200965,19.31613394,104,3660,"27 1",NA,75.00799035,6968470.1373669,2065894.98333157
-105.4930385,19.94676728,104,3661,"27 1",NA,74.5069615,6914513.01887438,2133343.02902269
-105.73139604,20.43410187,104,3662,"27 1",NA,74.26860396,6886658.03708593,2185467.19668888
-105.397773,20.53171865,104,3663,"27 1",NA,74.602227,6916435.90249233,2195907.7111286
-105.50066077,20.81689505,104,3664,"27 1",NA,74.49933923,6903508.11315962,2226408.52438892
-105.27075233,21.0762849,104,3665,"27 1",NA,74.72924767,6921702.28804191,2254151.3781944
-105.26581723,21.42210358,104,3666,"27 1",NA,74.73418277,6917977.68371194,2291138.15912162
-105.60316098,21.87114594,104,3667,"27 1",NA,74.39683902,6881271.09019072,2339165.06960015
-105.69341387,22.26908031,104,3668,"27 1",NA,74.30658613,6867987.35973544,2381725.61646257
-106.0287164,22.77375235,104,3669,"27 1",NA,73.9712836,6830624.25058855,2435701.82083678
-106.90998043,23.76777436,104,3670,"27 1",NA,73.09001957,6736281.13740446,2542013.86421334
-107.91544878,24.54891531,104,3671,"27 1",NA,72.08455122,6632922.15215099,2625555.85868221
-108.40190487,25.17231395,104,3672,"27 1",NA,71.59809513,6579202.13081117,2692226.02152569
-109.26019874,25.58060944,104,3673,"27 1",NA,70.73980126,6494284.03985182,2735890.62597279
-109.44408932,25.82488394,104,3674,"27 1",NA,70.55591068,6473696.46255095,2762014.04630295
-109.29164385,26.44293407,104,3675,"27 1",NA,70.70835615,6477966.62723457,2828109.98818852
-109.80145769,26.67617565,104,3676,"27 1",NA,70.19854231,6427500.35812252,2853053.58041084
-110.39173174,27.16211498,104,3677,"27 1",NA,69.60826826,6365479.60589501,2905022.00125075
-110.64101885,27.859876,104,3678,"27 1",NA,69.35898115,6330785.43811499,2979645.63670766
-111.17891883,27.94124055,104,3679,"27 1",NA,68.82108117,6280274.49819161,2988347.57222118
-111.7596069,28.46795258,104,3680,"27 1",NA,68.2403931,6218022.70759288,3044680.81224629
-112.22823463,28.95440868,104,3681,"27 1",NA,67.77176537,6166542.61065244,3096711.13093883
-112.2718237,29.26684439,104,3682,"27 1",NA,67.7281763,6156797.61413193,3130130.12893936
-112.80959449,30.02111359,104,3683,"27 1",NA,67.19040551,6093611.17713471,3210816.28225792
-113.16381059,30.7868808,104,3684,"27 1",NA,66.83618941,6046387.73951243,3292739.67201199
-113.1486694,31.17096589,104,3685,"27 1",NA,66.8513306,6039940.45061367,3333831.319638
-113.87188107,31.56760834,104,3686,"27 1",NA,66.12811893,5966450.8023071,3376266.13006217
-114.20573666,31.52404511,104,3687,"27 1",NA,65.79426334,5937226.82394027,3371605.56116305
-114.77645118,31.79953217,104,3688,"27 1",NA,65.22354882,5880061.91931397,3401077.97474236
-114.9366998,31.39348461,104,3689,"27 1",NA,65.0633002,5873916.15973281,3357637.59526689
-114.77123186,30.91361726,104,3690,"27 1",NA,65.22876814,5898471.4955195,3306298.64639453
-114.6738993,30.16268118,104,3691,"27 1",NA,65.3261007,5921854.19745933,3225960.95839135
-114.33097449,29.75043244,104,3692,"27 1",NA,65.66902551,5960723.73401418,3181858.78091241
-113.58887509,29.06161144,104,3693,"27 1",NA,66.41112491,6040806.31225202,3108177.69362171
-113.42405311,28.82617361,104,3694,"27 1",NA,66.57594689,6060034.72720032,3082995.11066806
-113.27196937,28.75478262,104,3695,"27 1",NA,66.72803063,6075153.03549871,3075359.21790989
-113.14003944,28.41128937,104,3696,"27 1",NA,66.85996056,6093229.85415015,3038620.40484848
-112.96229835,28.42519033,104,3697,"27 1",NA,67.03770165,6109184.64678806,3040107.17743945
-112.76158708,27.78021678,104,3698,"27 1",NA,67.23841292,6138574.17714976,2971126.13622274
-112.45791053,27.52581371,104,3699,"27 1",NA,67.54208947,6170564.33401438,2943918.20360449
-112.24495195,27.17172679,104,3700,"27 1",NA,67.75504805,6195851.56842792,2906049.93888887
-111.61648902,26.66281729,104,3701,"27 1",NA,68.38351098,6261524.40344112,2851624.99173066
-111.28467465,25.73258983,104,3702,"27 1",NA,68.71532535,6306189.49265726,2752143.85813198
-110.98781938,25.29460623,104,3703,"27 1",NA,69.01218062,6339833.63403371,2705304.45618314
-110.71000688,24.82600434,104,3704,"27 1",NA,69.28999312,6371980.17350569,2655189.60004593
-110.655049,24.29859467,104,3705,"27 1",NA,69.344951,6384197.97756545,2598784.63882954
-110.17285621,24.26554759,104,3706,"27 1",NA,69.82714379,6429032.83049104,2595250.3112272
-109.77184709,23.81118256,104,3707,"27 1",NA,70.22815291,6471956.47938769,2546656.36938276
-109.40910438,23.36467235,104,3708,"27 1",NA,70.59089562,6511126.86416436,2498901.85081965
-109.4333923,23.18558767,104,3709,"27 1",NA,70.5666077,6511140.90168087,2479748.48771545
-109.85421933,22.81827159,104,3710,"27 1",NA,70.14578067,6476830.27553874,2440463.26633528
-110.03139197,22.8230775,104,3711,"27 1",NA,69.96860803,6460412.90193718,2440977.27034435
-110.29507097,23.43097321,104,3712,"27 1",NA,69.70492903,6428576.53328539,2505992.80137703
-110.94950131,24.00096426,104,3713,"27 1",NA,69.05049869,6360987.41405718,2566953.44232962
-111.67056841,24.48442312,104,3714,"27 1",NA,68.32943159,6288251.45544493,2618658.59001402
-112.1820359,24.73841279,104,3715,"27 1",NA,67.8179641,6237795.10312381,2645822.01297804
-112.14898882,25.47012523,104,3716,"27 1",NA,67.85101118,6230667.00605545,2724075.08897352
-112.30071082,26.0120043,104,3717,"27 1",NA,67.69928918,6208823.49976244,2782025.19408665
-112.77729672,26.32195954,104,3718,"27 1",NA,67.22270328,6160470.23505465,2815172.62862969
-113.46467078,26.76818553,104,3719,"27 1",NA,66.53532922,6090667.55200117,2862893.44503061
-113.59672991,26.63945954,104,3720,"27 1",NA,66.40327009,6080562.54926477,2849127.03522218
-113.84893673,26.90006379,104,3721,"27 1",NA,66.15106327,6053447.7286396,2876997.02265015
-114.46574663,27.14209036,104,3722,"27 1",NA,65.53425337,5993237.02991194,2902880.46422606
-115.05514218,27.72272675,104,3723,"27 1",NA,64.94485782,5930115.77370523,2964977.64535557
-114.98225257,27.79820018,104,3724,"27 1",NA,65.01774743,5935544.10373172,2973049.44465313
-114.57036557,27.7414853,104,3725,"27 1",NA,65.42963443,5974074.37311262,2966983.84748353
-114.19932878,28.11500255,104,3726,"27 1",NA,65.80067122,6001735.09073829,3006931.59516109
-114.1620184,28.56611197,104,3727,"27 1",NA,65.8379816,5997416.89421287,3055179.51874009
-114.93184221,29.27947928,104,3728,"27 1",NA,65.06815779,5914763.10522262,3131481.6197704
-115.51865394,29.5563616,104,3729,"27 1",NA,64.48134606,5856452.15990215,3161098.9073593
-115.88736528,30.18079377,104,3730,"27 1",NA,64.11263472,5811514.61481979,3227898.63636126
-116.25835039,30.83646434,104,3731,"27 1",NA,63.74164961,5765484.13008585,3298044.38955658
-116.72152625,31.63574372,104,3732,"27 1",NA,63.27847375,5707984.69814277,3383555.49412828
-117.12776,32.53534,104,3733,"27 1",NA,62.87224,5653147.36526587,3479791.46965685
-57.62513343,-30.21629485,105,3735,"28 1",NA,122.37486657,11091450.3756196,-3231696.54172795
-56.97602576,-30.10968637,105,3736,"28 1",NA,123.02397424,11154098.8006682,-3220291.62137918
-55.97324459,-30.88307586,105,3737,"28 1",NA,124.02675541,11216572.1510904,-3303031.15219697
-55.60151018,-30.85387868,105,3738,"28 1",NA,124.39848982,11251289.8900555,-3299907.47280466
-54.57245154,-31.49451141,105,3739,"28 1",NA,125.42754846,11319650.3540263,-3368445.91937058
-53.78795163,-32.04724253,105,3740,"28 1",NA,126.21204837,11368343.1070556,-3427577.98790322
-53.209589,-32.72766611,105,3741,"28 1",NA,126.790411,11392297.6018333,-3500363.80363916
-53.65054399,-33.20200408,105,3742,"28 1",NA,126.34945601,11332625.0521036,-3551097.2819509
-53.37366167,-33.76837778,105,3743,"28 1",NA,126.62633833,11332941.6847377,-3611664.21525279
-53.80642595,-34.39681487,105,3744,"28 1",NA,126.19357405,11266459.7547697,-3678851.52694815
-54.93586605,-34.95264658,105,3745,"28 1",NA,125.06413395,11140767.7199111,-3738258.84868674
-55.67408973,-34.75265879,105,3746,"28 1",NA,124.32591027,11083952.8577005,-3716886.2369707
-56.215297,-34.85983571,105,3747,"28 1",NA,123.784703,11030936.9435305,-3728340.49474144
-57.13968502,-34.43045623,105,3748,"28 1",NA,122.86031498,10967404.9108819,-3682447.61880548
-57.81786068,-34.4625473,105,3749,"28 1",NA,122.18213932,10905475.3623583,-3685877.93502873
-58.42707414,-33.90945444,105,3750,"28 1",NA,121.57292586,10874719.8601374,-3626748.61600982
-58.34961117,-33.26318898,105,3751,"28 1",NA,121.65038883,10908634.4432906,-3557640.86709402
-58.13264767,-33.04056691,105,3752,"28 1",NA,121.86735233,10937239.2992548,-3533831.33301657
-58.14244036,-32.04450368,105,3753,"28 1",NA,121.85755964,10976226.8484599,-3427284.99109871
-57.8749373,-31.01655608,105,3754,"28 1",NA,122.1250627,11039634.0752673,-3317311.64513668
-57.62513343,-30.21629485,105,3755,"28 1",NA,122.37486657,11091450.3756196,-3231696.54172795
-53.37366167,-33.76837778,106,3757,"29 1",NA,126.62633833,11332941.6847377,-3611664.21525279
-53.65054399,-33.20200408,106,3758,"29 1",NA,126.34945601,11332625.0521036,-3551097.2819509
-53.209589,-32.72766611,106,3759,"29 1",NA,126.790411,11392297.6018333,-3500363.80363916
